time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.134153040145,0.0370571093219,11.701355055,0.0130210605019,6.21860600607,0.0,0.39330571864,0.0760659364526,2.58361459496,0.0449603353497,-0.0857390686752,0.0,465.41207493069396,466.24231104395716,465.8902941491915,467.37224696255765
1.3800000000000008,0.159109379686,0.0419013499398,11.8594366451,0.0158903153629,6.21323586157,0.0,0.439090176587,0.08569010425,2.68548733038,0.053001461326,-0.0983480018644,0.0,445.1418129678309,444.10203562789616,444.02687315906746,444.6874252479275
1.4400000000000008,0.186829027622,0.0473614608188,12.0222536965,0.018995814725,6.20731314364,0.0,0.485449645862,0.0966106928282,2.74155643548,0.0491493396812,-0.0994494222326,0.0,430.12536883625455,430.0233496613688,431.0642362716763,430.7404103004563
1.5000000000000009,0.217636297033,0.0535844703974,12.1909135098,0.0216584751102,6.20145016854,0.0,0.542065364137,0.111119512879,2.88002591301,0.0325381732171,-0.0944599543965,0.0,456.15333746880526,456.5436813442622,458.0605080073452,456.7386529917687
1.560000000000001,0.252340380827,0.0608319525022,12.3723723132,0.0241577441484,6.19554283268,0.0,0.615417950772,0.13073894589,3.16775468577,0.0554923772691,-0.107958216426,0.0,502.35771597180656,501.3707792623638,499.9174503691996,501.5878807501749
1.620000000000001,0.291233060661,0.0692245894265,12.5669154994,0.0271825657084,6.18908940377,0.0,0.681666711567,0.149352642245,3.31649953245,0.0375895161636,-0.106767513081,0.0,462.9576264510926,463.0416490417825,462.97199962887436,461.56267669739805
1.680000000000001,0.333944767427,0.0787103720184,12.7672588637,0.0292958034233,6.18294861069,0.0,0.742624269231,0.167039365338,3.36139294759,0.0300045421842,-0.0947206483961,0.0,430.92564959408304,431.9333100710301,431.19177026362826,430.55106900901563
1.740000000000001,0.38039407754,0.0892859843567,12.9699571448,0.0306838981793,6.17722586199,0.0,0.806192266006,0.185627603423,3.39503030159,0.00357746780413,-0.096728723714,0.0,428.1375482646117,427.9585282256587,428.98166433015496,426.73169261394156
1.8000000000000012,0.431181388859,0.101116709425,13.178554399,0.0311017337157,6.17170367596,0.0,0.887281728267,0.20874686088,3.55761096678,0.0129975841798,-0.0840067657216,0.0,468.2532547629985,469.2351871490284,468.383291528066,469.11525344827385
1.8600000000000012,0.486334689341,0.114175001954,13.3914121929,0.0325157610993,6.16707428226,0.0,0.951560677516,0.226625680852,3.53763115602,0.0390488211623,-0.0661273451029,0.0,410.71878500555687,412.29617364213016,410.8293221408729,413.1330019042787
1.9200000000000013,0.545506894965,0.128358683998,13.6038129639,0.0346426084978,6.16281269806,0.0,1.02118821834,0.246357641708,3.54229678583,0.0270459320712,-0.0832660008067,0.0,419.9734783631616,418.47985482783895,421.5273134839736,420.48933898281354
1.9800000000000013,0.609426391314,0.143902596869,13.8205243001,0.0361736183951,6.15781882972,0.0,1.10992751623,0.271922631263,3.68085502185,0.0222688795895,-0.0831615513529,0.0,462.93345142473504,462.9363271034052,463.3101904102278,462.9345237160435
2.0400000000000014,0.67794926683,0.1607747339,14.0390219802,0.0373770100594,6.15267614685,0.0,1.17456427999,0.290583397575,3.60256459781,0.0152179603718,-0.0913686184709,0.0,393.4688031656535,392.70105153771124,393.0128220186051,392.35872677917763
2.1000000000000014,0.750824343192,0.178896154742,14.2558115583,0.0385741237873,6.14740338239,0.0,1.25505859625,0.313552528767,3.62357134418,0.0280474263325,-0.0816866471268,0.0,426.42694460734765,427.2464590051911,425.9904982122536,427.0862128075994
2.1600000000000015,0.829404654722,0.198640798515,14.4795458146,0.0399923782242,6.14242440554,0.0,1.36474611356,0.344753930373,3.83339197791,0.0129092266719,-0.0857086324666,0.0,485.2512512224864,484.9442384452339,486.45101630545844,485.31606395635964
2.2200000000000015,0.914385785789,0.220203358127,14.7137773029,0.0407534470077,6.13786686505,0.0,1.46837651804,0.374054059553,3.97369313309,0.0122311619794,-0.0613954876918,0.0,465.87375883825774,467.76656310677294,466.3576440148584,466.3045458788722
2.2800000000000016,1.00571563625,0.243551303533,14.9566893096,0.0418617212497,6.13385574956,0.0,1.57625435407,0.404284623229,4.12269988302,0.0286925713804,-0.0809420895973,0.0,471.3945519701766,469.87834027865864,469.6814322936955,470.9564129841809
2.3400000000000016,1.1032690047,0.268647213607,15.2063024642,0.0442127296146,6.1295845913,0.0,1.67588868993,0.43243189426,4.1973103967,0.0545775540737,-0.0566146234352,0.0,447.8845327361545,449.8548475442064,448.0916668594263,450.1919082597899
2.4000000000000017,1.2064839216,0.295371137747,15.4578762968,0.0479364240413,6.12756156296,0.0,1.76478689799,0.458664699123,4.18840581747,0.0739094210168,-0.00779347494874,0.0,420.76850360868696,424.9733919692445,421.835388490208,423.5045487998257
2.4600000000000017,1.31615567886,0.324079420255,15.7159221469,0.0527815286965,6.12685543995,0.0,1.89081913408,0.498791394582,4.41213846167,0.0917705983866,-0.0212217918195,0.0,495.7816115605372,494.79405298917203,493.6167794766378,494.93763983778393
